c2,c0,729,129,229,ff9a,
6611,34843,23337,13881,8869,6305,
1554,6149,4705,3068,1592,3712,
0,0,0,0,0,2113,
0,0,0,0,0,1713,
42332,184922,125992,79727,42136,15741,
258400,1106713,455449,283545,164536,16216,
4090,16215,12257,7873,4302,3402,
19,59,49,29,16,3054,
372,1872,1039,591,371,3145,
145520,571399,195026,131296,61167,5326,
19,59,49,29,16,2741,
95,475,330,186,121,3509,
17421,82125,51810,33378,17582,4107,
3470,16264,13255,8692,4067,5599,
1988,9302,5840,3581,2100,3773,
237582,1025220,389148,281062,106807,10060,
86713,343225,123574,83186,38518,4105,
3650,16805,12982,8693,3844,3964,
37113,156673,72409,45108,25562,9127,
538887,2549535,1390141,958614,419560,80155,
859918,3870568,2156379,1467628,651243,101461,
1304,5166,4528,2816,1676,4321,
0,0,0,0,0,2367,
25803,108315,71996,43773,25525,12178,
101788,407575,155089,102924,50165,7474,
238961,1189730,800910,508909,281859,60761,
259220,1108758,467843,290995,169348,15091,
0,0,0,0,0,3557,
372,1872,1060,602,381,3772,
229353,903631,317347,213307,100080,6512,
52633,207579,74328,49918,23574,3272,
2747,10266,6491,4100,2366,2697,
14908,72289,40615,26642,13278,3469,
1768,7630,5090,2990,1938,3180,
3975,16392,11522,6845,4526,3928,
740,3730,2304,1281,863,4299,
2812,11543,7519,4759,2667,3379,
0,0,0,0,0,1853,
584,2745,1934,1104,706,3563,
0,0,0,0,0,1738,
12694,65669,42813,25411,16542,6169,
1131942,4478615,1514934,1020095,473173,11792,
0,0,0,0,0,1894,
0,0,0,0,0,1628,
114602,460652,167153,111903,52836,5541,
199892,793619,270329,183076,82853,7841,
256382,1097313,438218,272959,158701,9602,
0,0,0,0,0,2214,
1645773,8278430,4684031,2908717,1544570,118369,
13416317,58120019,31966587,21106552,10087040,478541,
11081184,53017092,35377582,22425281,11538253,117785,
13817749,71732764,38088452,24239616,13405942,200105,
18090390,126071450,62070667,43987621,16584238,144896,
9712490,47010851,30752443,19812944,9099983,31096,
13745897,65599846,42600749,27477422,12654260,64019,
14576750,70394557,44172600,28295514,13262479,22305,
14471460,69891545,44671157,28570254,13441877,27401,
14642386,70705080,44558218,28547221,13390228,15852,
15076684,72721805,46482782,29807905,13946934,14819,
14926154,72458326,46285178,29734819,13839561,19122,
14083824,67747077,43640501,28255617,12934327,27570,
14204073,69085790,44930049,28965562,13363613,16083,
14062013,67880210,43979752,28424293,13072746,15600,
14342106,69973745,45479034,29263983,13557720,11752,
11810032,57446176,36736157,23564809,11079301,60856,
9255537,44981883,27126622,17264853,8390697,70886,
11589722,56009040,34548318,22231033,10406473,13598,
15595941,76322384,46560896,29825984,14064290,33623,
12271708,57266931,32525849,20655259,10313580,12698,
158547,665472,249004,173251,72838,13071,
19,59,49,29,16,2862,
95,475,242,142,81,1983,
20325,101594,70742,44083,25372,12737,
3395,14369,8518,4992,3301,5045,
4781,19207,13021,7817,5045,4715,
237805,1026121,391874,283342,107190,11088,
3360,17295,17015,9939,6842,6021,
9263,50087,42251,26817,11874,6597,
372,1872,1083,617,390,2956,
12208,46854,30810,19112,11062,4297,
81454,426680,247705,146448,96511,23898,
9607,47506,37627,21183,15437,8038,
0,0,0,0,0,2181,
4775,21934,15000,10991,3370,3120,
9936,48472,33948,21001,12348,7488,
312736,1625599,1042347,664022,363923,65019,
3323,12631,10074,6221,3770,2971,
256444,1097528,459104,286207,165615,12933,
6820,31324,23976,14073,9353,5879,
4813,19248,13069,8101,4420,3180,
1981,7427,5294,3329,1955,3197,
20338,73548,39055,23933,15019,3345,
12147,59064,32652,21326,10792,3169,
8012,43060,30148,18428,10073,3634,
5637,22360,16831,10305,6344,4180,
10981,45518,31099,20464,9807,5936,
2947,13425,8722,5662,2985,4300,
4655,25776,21010,12473,8106,4176,
4870,21442,12255,6979,4880,4842,
0,0,0,0,0,2189,
7982,40243,25251,15250,9443,4192,
3635,13314,8517,5244,3239,2989,
0,0,0,0,0,1778,
0,0,0,0,0,1607,
44900,194707,126085,79843,42176,10726,
9894,53466,35906,21054,13968,6238,
0,0,0,0,0,1700,
252938,1083828,445317,277836,161044,8430,
372,1872,1154,651,415,3561,
19,59,49,29,16,2802,
0,0,0,0,0,3283,
18519,67824,40022,24999,14907,2445,
10876,52815,28048,18346,9225,3236,
4196,20281,10039,6654,3196,2298,
1825,8574,5221,3151,1934,3618,
740,3730,2330,1291,878,4106,
0,0,0,0,0,2041,
1272,5918,4681,2830,1635,3279,
376811,1780579,1191900,746069,398745,55502,
9065764,37926359,20430891,14074452,5729436,299866,
19726810,99496041,50809710,32008587,17362865,421741,
14325874,69551382,39925732,25158400,13869876,166416,
17931572,127352995,58834598,41834109,16335992,198955,
17236642,85012015,48909693,31502079,15303620,194133,
22980476,112745384,61879586,39291912,20022243,196506,
25332710,124062195,66990522,42494633,21729155,205466,
25627754,125794822,69174450,43820455,22442588,211508,
24601710,119680009,65595537,41750910,21205876,201196,
25643971,125466003,68754300,43722546,22157825,225844,
25465687,124761445,67339001,42757272,21837469,210576,
25644031,126327083,68866083,43713300,22393778,205517,
22039151,108425299,56419284,35869161,18625862,305387,
11824152,59934572,25427973,15909798,9299885,519390,
5131637,21344956,10685744,7413821,3241619,604267,
7201183,25192436,14696584,10670720,4021417,868185,
7077136,24691692,13863653,10152384,3708905,774130,
8404228,30549606,15783324,11751043,4031896,803587,
7432553,27082662,14149871,10566017,3578087,762601,
998431,3838202,2416920,2023071,391815,360196,
1187716,3740241,3248767,3110579,136712,509776,
871792,3173872,2105081,1930083,169381,390839,
2011882,7418454,2472691,1878827,573454,260629,
8349590,34931243,19783479,13242602,5597363,218300,
14253677,69388756,45172315,29049276,13537919,57366,
14242724,69498614,44564601,28649198,13343110,33188,
14604013,70253836,44368479,28599293,13351586,97822,
14109569,68775684,43596133,27970044,13089248,58977,
15331263,74920198,46636732,29923539,13968105,11660,
14972937,71617163,42927481,27401976,13249094,34605,
15748961,76714087,40455647,25432709,13646892,172002,
6141217,30309946,12778664,7961941,4695780,26823,
95,475,280,166,95,3346,
6276,30811,20772,13295,7112,4773,
155567,623131,235423,157378,75151,6128,
34876,150123,103508,65242,34536,18026,
1723,8189,4942,2987,1687,4930,
2533,13003,12798,7437,5183,5302,
114,526,294,168,105,3372,
372,1872,1147,669,399,3789,
4350,17540,11634,7248,3936,3750,
6648,34993,24594,14594,9410,6589,
91,461,307,163,122,2322,
0,0,0,0,0,2027,
0,0,0,0,0,1722,
3149,15120,9428,5897,3343,7467,
7998,36164,23459,14958,7886,5526,
164,810,482,355,116,1795,
95,467,337,181,133,3156,
372,1872,1113,623,411,2976,
260637,1114405,459943,286682,166040,16054,
0,0,0,0,0,2555,
95,475,242,142,81,2124,
6841,33343,20562,13275,6975,3265,
8219,39718,24880,16334,8500,4979,
13600,61663,43557,28804,12898,9036,
3880,16209,11439,7164,4029,6307,
2407,12297,12625,7243,5212,4907,
95,467,341,184,134,2780,
8204895,42321562,14992397,10604544,4022909,184647,
4950884,25514336,8673216,6150754,2271915,64608,
11283,54563,35276,21036,13576,5624,
92,465,237,131,89,2411,
0,0,0,0,0,2156,
32345,158990,61805,42584,17245,9360,
132301,624006,245174,150281,92528,33693,
6292,30662,18761,11888,6423,5950,
751,3405,1871,1217,584,2707,
96,471,305,167,121,1869,
4313,22334,15331,8726,6150,5149,
261004,1116056,458571,285896,165411,13659,
19,59,49,29,16,2908,
24650,89110,53234,32377,20739,3394,
5535,26858,15406,9968,5157,9675,
20057,98650,60162,37566,20134,10512,
1825,8574,4921,2958,1837,3382,
320072,1347145,503139,359276,140946,13562,
0,0,0,0,0,1695,
8425,39369,29479,17598,11415,4667,
26661,110415,46588,29423,15857,5318,
1553186,7948515,4584182,2895519,1475621,135211,
12595758,55839829,28307121,19111056,8510769,411179,
17631804,87717398,46238838,29375052,15600881,373691,
14743918,70408205,40905760,26069263,13886440,127873,
23180331,224271928,97195876,74827519,21905036,485535,
18116978,193620359,82220761,64478506,17425264,300046,
12685240,94155968,43136215,30818918,11835807,206037,
7682529,37165139,24640295,15811031,7377198,48525,
14411142,69584771,43925553,28157861,13201414,32831,
14571915,70540665,45093071,28854270,13597242,28321,
14783875,71239018,44442477,28483941,13386762,53562,
15011389,72497584,45836426,29401636,13758383,18730,
15043978,72606171,46396123,29789346,13883378,15717,
15030986,71824543,45650524,29464504,13563213,13247,
13343829,64843299,41386740,26622394,12367111,37745,
13616337,66421610,43051761,27675849,12857659,28914,
13760520,66395535,42448138,27477801,12550143,23940,
14502401,70724544,45700737,29423116,13587003,19544,
13946705,67876153,42863672,27579038,12808440,19674,
13965428,67466196,42585819,27462978,12597670,78634,
15071079,73871061,45226099,28998593,13472101,14616,
15660990,76742746,47331542,30377314,14069341,38309,
14811556,70933235,41425904,26483828,12612676,19498,
9992709,46385278,25899797,16459244,8129695,6942,
62114,256519,92652,67020,29215,12012,
4862831,19001745,5879284,4100807,1651448,61320,
10310,48627,26966,17439,8866,6462,
0,0,0,0,0,2339,
3437,16035,13210,8890,3808,5497,
535,2600,1841,1205,541,3159,
0,0,0,0,0,1712,
318825,1342054,544703,344380,192224,16670,
95,475,250,146,87,2746,
4181,19308,9074,6033,2872,3022,
15809,74996,41352,26807,13657,4821,
5960,23639,16097,9630,6312,4893,
740,3730,2154,1225,781,4717,
553,2465,1309,801,445,2902,
95,467,320,170,128,1934,
584,2745,1656,998,558,4414,
0,0,0,0,0,1773,
14964,73532,48447,28697,18844,5590,
582,2484,1802,1053,646,3463,
23299,94597,37922,23900,13152,2659,
0,0,0,0,0,1705,
1833,8600,5009,2984,1895,3385,
9504,45986,27100,16967,9548,5991,
256,1215,1057,688,338,2007,
95,467,328,172,134,1854,
372,1872,1139,643,416,3254,
6847690,29741109,12328522,8957982,3222042,178703,
1330525,6397315,3181754,2033178,1038353,62260,
95,475,276,164,93,3385,
135747,538068,202332,134969,64603,8990,
18368,87359,49562,32538,16033,4821,
41160,180865,122693,77098,41506,17609,
238474,1029177,392888,283491,107993,11321,
2533,13003,12309,7188,4963,6506,
2129,10993,10633,6020,4430,4980,
372,1872,1123,645,402,2903,
6360,24889,17009,10468,6108,3949,
53934,286888,131859,78057,50993,7620,
115340,455080,161163,108384,50708,4668,
0,0,0,0,0,2063,
3898,15408,9488,6005,3445,2810,
1833,8600,5925,3651,2123,6971,
24336672,123632391,52052926,36358438,14863295,532576,
0,0,0,0,0,3224,
4550530,17771196,5521721,3822150,1602324,86659,
372,1872,1153,656,415,3168,
4372,17659,10225,6341,3482,3413,
0,0,0,0,0,2206,
288344,1228898,520429,324720,186675,17787,
1641369,8264606,4671283,2914279,1506074,131152,
7532843,29862210,17702436,12332651,4826405,307075,
64012502,342816364,165039365,111156370,49951568,1513665,
91818008,489744201,209749675,150653287,53829995,1220908,
47933044,250876562,138855742,91217115,45056633,1215134,
36128625,224356748,109847867,75288327,33325343,609868,
13771460,66707065,44105093,28325875,13244602,64139,
13803725,66596963,42601874,27360058,12787500,40546,
14721468,71197537,45968415,29478907,13818684,25815,
14905124,71919125,46248370,29683150,13896563,23039,
15454806,74121072,46927590,30128122,14132248,29641,
15032410,72496610,46183133,29663832,13882002,19471,
14673359,70296458,45104718,29141399,13444654,21614,
13579153,66241205,42530998,27347890,12743366,39835,
14433294,70288656,45350919,29212939,13547473,22265,
14081951,67820272,44303872,28657163,13183980,16711,
14373114,70108927,45586893,29317755,13637606,18017,
12628728,60781873,38499876,24823763,11558418,57318,
10515885,51416610,32610936,20820061,9925733,19442,
11572323,56411207,35196120,22485290,10729534,45200,
17241232,79199222,43972712,28366468,13406945,79713,
10077216,45475377,24186727,15397365,7739424,16540,
138323,684127,317760,202525,111975,25546,
740,3730,2225,1254,815,7212,
5690731,22217622,6722377,4677487,1913045,13179,
3456239,17110881,7588474,4799422,2721513,100894,
9556669,47521743,20251892,12580630,7506837,112667,
2180666,10777338,4583152,2838694,1673768,15722,
183994,856354,518467,371371,140715,54405,
91,461,265,146,98,2798,
402042,1592186,564086,376616,180560,8650,
0,0,0,0,0,2835,
161621,654941,278226,183285,88317,19070,
7390,35556,23224,14607,8015,6830,
19931,79567,34681,22447,11521,4106,
5628,29218,20940,12314,8234,5321,
372,1872,1053,600,379,4501,
156302,616612,205465,138399,64812,2620,
19,59,49,29,16,2318,
3137,11625,7438,4675,2724,3498,
252724,1082598,456552,284510,165138,14519,
19029,88529,56997,36455,19672,5257,
1990,9387,6952,4360,2432,10633,
420393,1782118,686637,474612,205247,13029,
169465,674332,249559,166090,80527,7777,
530083,2092934,694810,471748,212425,6999,
212026,849206,323068,212078,106326,9608,
0,0,0,0,0,1800,
49275,262268,118288,70370,45339,14270,
5815997,22730586,7008207,4865955,1997130,49881,
0,0,0,0,0,2226,
24604,104790,71611,44012,24911,9266,
5064,22161,14208,8466,5394,5479,
296681,1542292,979433,627901,339789,64486,
165,813,496,363,123,2564,
829748,3294425,1087392,733470,337099,7275,
372,1872,1047,589,384,3220,
0,0,0,0,0,2162,
0,0,0,0,0,3484,
5668,25127,16788,11193,5086,4576,
262522,1117601,473752,295274,171746,9516,
15042,72850,42477,27551,14186,5224,
7387,32667,24634,15931,8059,6470,
912,4489,3103,1888,1022,4239,
72708,303027,127749,84804,40618,5895,
293579,1160731,404748,272049,127500,6517,
584,2745,1721,1013,599,3754,
9549,46114,30562,18823,11310,3274,
62235,255006,100532,65839,33259,4926,
7205,37373,24226,14446,9129,6207,
0,0,0,0,0,1872,
1569742,7694842,4560765,2840307,1492653,93644,
18149220,83424323,45653933,31127143,13481900,338947,
20798596,101805769,62097973,40870576,19548467,303137,
15931510,77045845,42342192,26827805,14826142,208866,
18592787,129779741,62605289,44356116,17003119,150439,
8346068,40254550,26657627,17129477,8041281,29540,
10200421,49193405,30905131,19792657,9384133,57410,
14816922,71064658,45026900,28993164,13552958,90165,
14751602,71180040,44614830,28587934,13516527,19499,
15036667,72558350,46219636,29641211,13984093,22838,
15573747,75119567,47435032,30390110,14387253,37423,
15233057,73494045,46773314,30006961,14159441,28004,
14466207,69594393,45133588,29069993,13620150,25315,
14627070,70549429,45196455,28941265,13808800,28624,
8346348,40618369,26459721,16850159,8150221,18607,
11263555,54210598,35105190,22502439,10727008,15222,
14580040,71141440,45975196,29325912,14095078,16417,
11814371,57470797,36974240,23553017,11384713,50133,
12380083,60475965,38061594,24293576,11640396,30450,
10361486,50423555,31302214,20157219,9439443,114140,
234602,2193065,897946,667240,230603,377285,
2864189,10984720,6089331,4447008,1641065,539163,
7102127,25033800,14397551,10433063,3962455,832191,
6379969,22103829,12997708,9503425,3494230,769769,
8085925,29172493,15085068,11204666,3880310,734844,
6829405,24559754,13106149,9809430,3296606,756074,
3326749,12617544,6501190,4937229,1562699,418839,
1036364,3142699,2617501,2542975,72240,455215,
1146903,3781079,3214587,3040962,168874,498881,
251681,1006712,253645,253402,219,241181,
2901499,11222581,5634042,4099766,1464783,274494,
9394221,43111100,26682001,17327864,7798447,187356,
13845515,64894205,37687971,24065434,11766241,68232,
4755367,22065420,12535856,7969858,3971017,17994,
2502,12764,12326,7006,5140,7010,
21906,101953,57735,32679,24724,10431,
4319,17443,12073,7415,4199,3934,
82321,391713,157259,97843,56270,7519,
6715,35354,22204,13126,8512,7343,
0,0,0,0,0,2376,
27694,115371,55941,36612,17734,6255,
4399,21653,19101,11422,7368,7871,
237171,1173702,784848,501103,275518,65574,
2654,10261,7951,4834,3034,5013,
9194,35717,26572,16234,9982,5460,
1682,7702,5821,4054,1510,6970,
14358,65708,46344,29495,15213,5286,
2101,7723,5895,3594,2284,2483,
95,475,239,140,82,2572,
0,0,0,0,0,4577,
810180,3320521,1201330,784504,393158,25552,
6588,28617,18729,11662,6640,4766,
740,3730,2160,1221,787,4359,
981508,3882621,1277217,866298,390172,8169,
88913,355427,134491,90376,41817,6039,
4020,15085,9558,5839,3630,4228,
3231,13559,7866,4562,3104,3844,
121446,566418,334663,237581,92667,45090,
186903,824698,397417,286684,107140,20781,
57966,233164,90817,60678,28843,6405,
156,786,646,471,160,2610,
37467,160861,113499,72420,37194,14438,
1204828,4773789,1619441,1092241,503390,17274,
70682,281115,96102,65008,29623,4995,
124337,490148,171242,115662,52829,5717,
372,1872,1124,647,403,3363,
3718,17161,12495,8607,3410,3895,
144,646,610,436,163,3346,
170667,678312,241351,161642,76461,6040,
168466,665404,218822,150657,63773,4029,
15025,72789,40877,26844,13337,3838,
320098,1349258,539766,341771,189782,12903,
2967,11838,6695,4089,2437,3891,
432746,2145948,1238276,820977,403653,158412,
1678688,7828679,3265083,2124871,1102681,110916,
2237852,10191350,3724182,2353773,1317488,108973,
2463706,11446259,4982307,3286946,1634481,154970,
918402,3970592,1999226,1441541,533285,80643,
6676,35125,24010,14132,9264,4536,
0,0,0,0,0,9068,
0,0,0,0,0,3419,
5064,22161,14576,8698,5505,5763,
7615,37480,25926,15755,9572,6340,
5474884,20452475,9450506,7183151,1989407,120657,
16474986,81452679,42860762,26878835,14769150,585553,
13289465,64787211,40834615,26062901,13451893,218805,
19979098,119585184,59039087,40255165,18244871,193053,
13595118,81984442,43507779,29639622,12405649,98666,
14243646,69032781,44135692,27927397,13757438,40744,
14603736,70478777,45375650,28825955,14036200,29779,
14751647,71180337,45205330,28817827,13891697,34574,
15254685,73557266,46578708,29647817,14360916,47486,
14999385,71616181,45659936,29236144,13986670,32580,
14924972,72022529,46282860,29414763,14310834,35527,
14274582,69394132,45261992,28757697,14019758,33726,
14064694,67792927,44204970,28241422,13581371,20318,
14412264,70345967,46017037,29283857,14195543,15581,
14584443,71107852,45792374,29082968,14180384,24561,
14239370,68630557,44648287,28505592,13764519,27831,
9197321,44823376,28861955,18474947,8710247,58316,
11370845,55677544,35110420,22525778,10492211,17120,
14601868,71407602,44487698,28522385,13336484,14151,
14018652,65551853,37712153,23942491,11924745,70000,
3076724,14249632,7999096,5080196,2533206,8674,
69100,313839,117434,83192,33692,4702,
1395,6609,4719,3206,1279,4818,
576892,2858408,1672137,1077302,566546,50960,
